V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31
1 0.0666932469363047 0.0666567857378161 0.0665473719396757 0.0663649146865799 0.0661092617319218 0.0657801982173769 0.0653774449863615 0.0649006564526201 0.0644104532061973 0.063784278449288 0.0630826056383831 0.0623047942418327 0.0614501209903996 0.0605177757151397 0.05950685695662 0.0584163673669488 0.0572452089174288 0.0559921779135684 0.054655959805476 0.0532351237655911 0.0517281169871618 0.0501332586363523 0.0484487333685488 0.0466725842959933 0.0448027052699303 0.0428368323168172 0.040779180255947 0.0386287442663109 0.0363103634269655 0.0339434356076508 0.0314640732402746
2 0.0666624171393337 0.0665650004354656 0.0663945579114797 0.0661509474686239 0.0658339646225522 0.0654433408923359 0.064978741740783 0.0645007992476463 0.0638869686075793 0.0631977358289158 0.06243247354224 0.0615904722964865 0.0606709364373238 0.0596729797526728 0.0585956209079501 0.0574377786854929 0.0561982670317932 0.0548757899030371 0.0534689358836403 0.0519761725344159 0.0503958404066778 0.0487261466366733 0.046965158011294 0.045110793372235 0.0431608152019211 0.0411167514995363 0.0389835801052535 0.0366828863329205 0.0343340942975234 0.0318733481190101 0.0292976172893764
3 0.0665699061589324 0.0664114685570983 0.066179886123151 0.0658749646598356 0.0654964462490571 0.0650440072651613 0.0645782911167697 0.0639767648084219 0.0632999266976899 0.0625471623564763 0.0617177759143529 0.0608109859790444 0.0598259213195905 0.0587616163358909 0.0576170063304926 0.0563909225881692 0.0550820872560505 0.0536891080016676 0.0522104724086184 0.0506445420495947 0.0489895461547799 0.0472435747704404 0.0454045712787922 0.043470324126289 0.0414396870724983 0.0393235784125535 0.0371013973715576 0.0347094876361042 0.0322671290492569 0.0297102921239516 0.0270357399811328
4 0.0664156490770527 0.0661960819139045 0.0659032043420919 0.0655367689022458 0.0650964627510276 0.0645819053167009 0.0640536807072437 0.0633891939649254 0.0626488785445862 0.06183205192465 0.0609379467275749 0.0599657064420962 0.0589143809282032 0.0577829217220578 0.0565701771481764 0.0552748872337743 0.0538956784052451 0.0524310579294271 0.0508794080427035 0.0492389796895358 0.0475078857690608 0.0456840937646812 0.0437654176076724 0.0417495086027548 0.0396488142747723 0.037443903973997 0.0350696963673281 0.0326455001907251 0.0301073205504142 0.0274519615017643 0.0246759492501504
5 0.0661995372000055 0.0659186878062122 0.0655643148003845 0.0651361160007649 0.0646337218665856 0.0641177279728811 0.0634655513266561 0.0627376379013118 0.0619333182983203 0.0610518389130188 0.060092357697415 0.0590539397018262 0.0579355524137958 0.0567360609032733 0.055454222770994 0.0540886828825269 0.0526379678534636 0.0511004802320352 0.0494744923042349 0.047758139423857 0.0459494127461479 0.0440461512200151 0.0420460326703664 0.0399593597759225 0.03777151598375 0.0354147980972798 0.0330085424548164 0.0304887872426023 0.0278523757269403 0.0250958799987511 0.0222155570465185
6 0.0659214173187966 0.06557908800275 0.0651629729041655 0.0646727133765656 0.0641689163021898 0.0635290104713283 0.0628134541745815 0.0620215909168773 0.0611526806302678 0.0602058954788362 0.0591803154382743 0.0580749236697818 0.0568886016987663 0.0556201243972565 0.0542681547548286 0.0528312384062865 0.0513077978654891 0.0496961263938178 0.047994381409359 0.0462005773193117 0.0443125776343651 0.0423280862003684 0.0402552839933281 0.0380843050378642 0.0357448673115388 0.0333563335339355 0.0308547735278679 0.0282370681146639 0.025499833423378 0.0226393773800969 0.0196516543733757
7 0.0655810906849298 0.0651770374462717 0.0646988856828541 0.0642072534322454 0.063579581094077 0.0628763390817441 0.0620968835904893 0.0612404878588496 0.0603063380172062 0.0592935287066932 0.0582010584891048 0.057027825059794 0.0557726202642396 0.0544341249053748 0.0530109033125385 0.0515013976244481 0.0499039217180335 0.0482166546927866 0.0464376337969025 0.0445647466577328 0.0425957226556355 0.040536652990904 0.0383823397260885 0.0360599753886956 0.0336889479264148 0.0312053574240107 0.028606120669277 0.0258878960449463 0.0230470404643128 0.0200795642969383 0.0169810856875614
8 0.0651783117126657 0.0647122426990634 0.0642327451501465 0.0636172709086178 0.0629263023234864 0.0621592080738255 0.0613152744805728 0.060393701400306 0.0593935978848587 0.0583139776284174 0.0571537542153471 0.0559117361712098 0.0545866218061826 0.0531769938242571 0.051681313653544 0.0500979154327585 0.0484249995670326 0.0466606257430737 0.0448027052699304 0.0428489925881695 0.0408035298101977 0.0386656855909616 0.0363601906104318 0.0340064569574124 0.0315406136716571 0.0289596119857567 0.0262601508150138 0.0234386341662052 0.0204911263623905 0.0174133064437144 0.0142004233195104
9 0.0647127864213179 0.0642453953003599 0.0636420856567893 0.0629633515954307 0.062208574079619 0.0613770522949907 0.0604679995900799 0.0594805391781116 0.0584136996224727 0.0572664101203443 0.0560374955885799 0.0547256715430575 0.0533295387473152 0.0518475775885826 0.0502781421194485 0.0486194536817529 0.0468695940062924 0.0450264976584517 0.0430879436761936 0.041055974459587 0.0389344051253972 0.0366455781684783 0.0343089287961269 0.0318606137624621 0.0292976172893764 0.0266166771671153 0.0238142426599598 0.020886430065798 0.0178289772452253 0.0146371986691892 0.0113059425632683
10 0.0642452057896206 0.0636540291156441 0.0629874925973789 0.0622449892899611 0.0614258310326207 0.0605292444377134 0.0595543666361684 0.058500240802599 0.057365811475699 0.0561499196795046 0.0548512978386914 0.0534685644659896 0.0520002185825882 0.0504446338127453 0.0488000520725906 0.047064576750299 0.045236165251355 0.0433126207591723 0.0412940439019337 0.0391885577681215 0.0369162001688438 0.0345964284697154 0.0321654259634241 0.0296202084710094 0.0269575510633649 0.0241739464848172 0.0212655610799926 0.0182281894947379 0.0150572096701518 0.011747539714614 0.00826816282012883
