V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31
1 0.188352180599777 0.188321411553727 0.188229077942073 0.188075100268231 0.18785934578382 0.187581628106022 0.187241706678671 0.18683928607401 0.186374015130829 0.185845485923951 0.185253232558752 0.184596729783488 0.183875391410817 0.183088568538806 0.182235547560197 0.181315547947286 0.180327719798152 0.17927114112812 0.178144814888501 0.176947665692417 0.175678536225173 0.174336183314053 0.172919273629468 0.171426378986137 0.169855971209455 0.168206416528095 0.166475969449469 0.164662766069635 0.162764816763657 0.160780294439013 0.158706239947928
2 0.188326163817957 0.188243954616403 0.188100116769279 0.187894526300481 0.187627005670739 0.187297323264608 0.186905192718596 0.186450272086499 0.185932162836946 0.18535040867709 0.184704494195352 0.183993843314853 0.183217817548015 0.182375714041329 0.181466763397941 0.180490127264004 0.17944489566304 0.17833008406066 0.177144630139804 0.17588739026441 0.174557135606781 0.173152547911125 0.171672214862473 0.170114625026751 0.168478162323742 0.166761099990335 0.164961593986513 0.163077675791018 0.161107557855123 0.159048269492423 0.156897842451239
3 0.188248094546103 0.188114387951844 0.187918948863082 0.187661608556694 0.187342144321626 0.186960278813279 0.18651567924577 0.186007956417265 0.185436663562498 0.184801295025557 0.184101284744783 0.183336004540434 0.182504762194419 0.181606799309902 0.180641288937073 0.179607332949594 0.178503959154388 0.177330118115289 0.176084679668873 0.174766429108179 0.173374063007222 0.171906184656123 0.170361299073179 0.168737807556299 0.167034001731928 0.165248057054773 0.163378025706193 0.161421828833064 0.159377474699321 0.157242047767788 0.155013352656056
4 0.188117915959027 0.187932617143017 0.187685441972941 0.187376176608822 0.187004552682618 0.186570246517198 0.186072878179203 0.185512010360076 0.18488714707852 0.184197732196413 0.183443147739095 0.182622712009457 0.181735677483976 0.180781228477198 0.179758478559461 0.178666467710888 0.177504159192478 0.176270436113008 0.174964097667861 0.173583855023217 0.172128326815895 0.170596034235739 0.168985395653697 0.167294720754401 0.165522204127336 0.163665918265457 0.161723805913994 0.15969391353729 0.157573318480356 0.155359867954185 0.153051634123122
5 0.187935533194582 0.187698509506183 0.187399425256128 0.187038021013615 0.186613982161796 0.186126937977897 0.185576460542469 0.184962063471151 0.184283200461225 0.183539263644009 0.182729581732796 0.181853417954714 0.18090996775322 0.179898356246378 0.178817635424173 0.177666781066101 0.176444689358084 0.175150173185254 0.173781958074501 0.17233867775755 0.170818869322114 0.1692209679148 0.167543300955335 0.165784081817044 0.163941402923173 0.162013228202983 0.159997641536013 0.157891713406603 0.155693332671501 0.153400607100251 0.151009165831306
6 0.187700813122568 0.187411893766887 0.187060688859101 0.186646892797225 0.186170144014327 0.185630023915692 0.185026055639566 0.184357702633956 0.183624367040664 0.182825387876589 0.181960039000802 0.181027526854408 0.180026987958638 0.178957486154655 0.177818009566736 0.176607467268169 0.175324685626863 0.173968404304964 0.172537271883798 0.171029841082196 0.169444563532505 0.167779784074555 0.16603373452326 0.164204526860342 0.162290145795 0.160288711819007 0.158197288883463 0.156013806527465 0.153735651693544 0.151360734294251 0.148884615270421
7 0.187413584019612 0.187072559640269 0.186668983401134 0.18620250283947 0.185672708624117 0.185079133344908 0.184421250119287 0.183698471007621 0.182910145227318 0.182055557154566 0.181133924100949 0.180144393850596 0.179086041941735 0.177957868674543 0.176758795825041 0.175487663042415 0.174143223904488 0.172724141603166 0.171228984228393 0.169656219615614 0.16800420971761 0.166271204457119 0.164455335011684 0.162554606476327 0.160567175134895 0.158490098800669 0.15632134671655 0.15405833222227 0.151699001689644 0.149238930766625 0.146675733765428
8 0.187073635148408 0.186680257313668 0.18622401935761 0.185704521154613 0.185121304678304 0.184473852637678 0.183761586923225 0.182983866853407 0.182139987210525 0.181229176053459 0.180250592293214 0.179203323015415 0.178086380531978 0.176898699142041 0.175639131579931 0.174306445125284 0.172899317347671 0.171416331454738 0.169855971209455 0.168216615377999 0.166496531665438 0.164693870091374 0.16280665575221 0.16083307988712 0.158770194632696 0.156616007942552 0.154367959014626 0.152024029715224 0.149579810519476 0.147032954550852 0.144380131600989
9 0.186680716239158 0.186234696828827 0.185725466339825 0.185152576065006 0.184515518230336 0.183813724471431 0.183046564111942 0.182213342233026 0.181313297521609 0.180345599883671 0.179309347806928 0.178203565455497 0.177027199476925 0.175779115499748 0.174458094297142 0.1730628275894 0.17159191345484 0.170043851315266 0.168417036458134 0.166709754053306 0.164920172617378 0.16304633687306 0.161086472162184 0.159037625469119 0.156897842451239 0.154664587638871 0.152335877447661 0.149907317302123 0.147376598095066 0.144740423160781 0.141995268315157
10 0.186234536870629 0.185735547360618 0.185172952267632 0.184546253263301 0.183854891646764 0.183098246654522 0.182275633563009 0.181386301571803 0.180429431454005 0.179404132958397 0.17830944194627 0.177144317243661 0.175907637187497 0.174598195841634 0.173214698855963 0.171755758938682 0.170219890908432 0.168605506289029 0.166910907405406 0.165134280934463 0.16327369085926 0.161327070768915 0.159292438043462 0.157166900061393 0.154948271159923 0.152634601378423 0.150221511214117 0.147706728312194 0.145086988824984 0.142358803927245 0.139518442105617
